"year"	"month"	"day"	"zone"	"tow.number"	"tow.id"	"swept.area"	"swept.area.method"	"tow.type"	"start.time"	"end.time"	"latitude"	"longitude"	"depth.meters"	"bottom.temperature.minilog"	"bottom.temperature.star.oddi"	"vessel"	"commercial.count"	"commercial.weight"	"commercial345.count"	"commercial345.weight"	"male.legal.count"	"male.legal.immature.count"	"male.count"	"female.count"	"total.count"
2018	8	27	"12"	13	"GP195F"	2906	"average"	"Primary"	"19:33:10"	"19:38:09"	47.7546916666667	-62.5842	65.8	0.53	0.21	"Jean-Mathieu"	9	3.804	1	0.454	10	1	74	17	91
2018	8	28	"12"	1	"GP216F"	2634	"model"	"Primary"	"06:16:16"	"06:21:26"	47.75955	-62.3795583333333	62.2	1.9	1.56	"Jean-Mathieu"	2	0.759	1	0.38	2	0	60	59	119
2018	8	28	"12"	2	"GP223F"	2688	"model"	"Primary"	"07:16:17"	"07:21:27"	47.8249583333333	-62.29145	64	1.12	0.78	"Jean-Mathieu"	2	0.919	1	0.404	3	0	62	31	93
2018	8	28	"12"	3	"GP228F"	2781	"model"	"Primary"	"08:31:37"	"08:36:51"	47.7261666666667	-62.2100333333333	56.7	1.38	1.02	"Jean-Mathieu"	4	2.251	0	0	4	0	83	45	128
2018	8	28	"12"	4	"GP242F"	2678	"model"	"Primary"	"10:11:36"	"10:16:45"	47.7065	-61.9608916666667	40.2	4.94	4.56	"Jean-Mathieu"	0	0	0	0	0	0	13	4	17
2018	8	28	"12"	5	"GP253F"	2728	"model"	"Primary"	"10:46:00"	"10:51:22"	47.698475	-61.9382583333333	40.2	5.05	4.68	"Jean-Mathieu"	0	0	0	0	0	0	35	22	57
2018	8	28	"12"	6	"GP239F"	2379	"model"	"Primary"	"12:00:29"	"12:05:36"	47.6626	-62.0845416666667	42.1	4.65	4.3	"Jean-Mathieu"	0	0	0	0	0	0	3	1	4
2018	8	28	"12"	7	"GP224F"	2713	"model"	"Primary"	"13:12:07"	"13:17:29"	47.6542833333333	-62.217625	53	2.54	2.21	"Jean-Mathieu"	10	4.635	0	0	12	1	190	56	246
2018	8	28	"12"	8	"GP222F"	2649	"model"	"Primary"	"14:37:34"	"14:42:44"	47.5575833333333	-62.2768083333333	56.7	1.9	1.52	"Jean-Mathieu"	2	0.915	0	0	3	1	116	122	238
2018	8	28	"12"	9	"GP211F"	2849	"model"	"Primary"	"15:50:20"	"15:55:29"	47.5061583333333	-62.392425	58.5	1.42	1.1	"Jean-Mathieu"	5	2.589	0	0	5	0	76	43	119
2018	8	28	"12"	10	"GP212F"	2776	"model"	"Primary"	"17:51:32"	"17:56:45"	47.3186416666667	-62.4474666666667	56.7	0.81	0.54	"Jean-Mathieu"	3	1.429	0	0	3	0	98	34	132
2018	9	1	"12"	1	"GP213F"	2678	"model"	"Primary"	"06:15:43"	"06:21:00"	47.6325166666667	-62.3840583333333	54.9	1.71	1.34	"Jean-Mathieu"	26	12.859	0	0	27	1	186	0	186
2018	9	1	"12"	2	"GP205F"	3627	"model"	"Primary"	"07:02:14"	"07:07:22"	47.600925	-62.46455	73.2	0.59	0.27	"Jean-Mathieu"	18	7.647	2	1.109	18	0	144	53	197
2018	9	1	"12"	3	"GP194F"	2819	"model"	"Primary"	"08:24:00"	"08:29:06"	47.4894083333333	-62.5768916666667	67.7	0.52	0.17	"Jean-Mathieu"	37	17.988	4	1.977	38	1	87	190	277
2018	9	1	"12"	4	"GP186F"	2565	"model"	"Primary"	"09:17:56"	"09:23:10"	47.4880583333333	-62.6592166666667	58.5	0.47	0.17	"Jean-Mathieu"	10	5.546	1	0.628	10	0	56	38	94
2018	9	1	"12"	6	"GP167A1"	2114	"model"	"Alternate 1"	"11:59:33"	"12:04:33"	47.54815	-62.8334	53	0.84	0.46	"Jean-Mathieu"	1	0.42	0	0	2	1	14	1	15
2018	9	1	"12"	7	"GP182F"	2690	"average"	"Primary"	"13:37:52"	"13:43:11"	47.4413833333333	-62.68005	62.2	0.44	0.17	"Jean-Mathieu"	9	4.197	0	0	12	2	68	46	114
2018	9	1	"12"	8	"GP199F"	3553	"model"	"Primary"	"14:58:18"	"15:03:29"	47.428925	-62.5172916666667	67.7	0.55	0.25	"Jean-Mathieu"	16	7.754	4	1.931	17	0	188	141	329
2018	9	2	"12"	1	"GP267F"	2792	"model"	"Primary"	"06:57:07"	"07:03:07"	46.3885	-61.7867583333333	42.1	2.98	2.65	"Jean-Mathieu"	1	0.569	0	0	1	0	24	14	38
2018	9	2	"12"	2	"GP256F"	2420	"average"	"Primary"	"08:32:41"	"08:37:39"	46.3200333333333	-61.91765	40.2	2.9	2.6	"Jean-Mathieu"	7	4.444	0	0	14	7	16	0	16
2018	9	2	"12"	3	"GP254F"	2161	"model"	"Primary"	"09:30:46"	"09:36:01"	46.2635666666667	-61.8615833333333	49.4	1.91	1.55	"Jean-Mathieu"	3	1.954	0	0	5	2	32	13	45
2018	9	2	"12"	4	"GP241F"	2344	"model"	"Primary"	"11:01:31"	"11:06:46"	46.2977	-62.0498916666667	40.2	3.75	3.4	"Jean-Mathieu"	0	0	0	0	0	0	2	0	2
2018	9	2	"12"	5	"GP231F"	2387	"average"	"Primary"	"12:25:49"	"12:31:04"	46.21325	-62.1854916666667	32.9	4.49	4.1	"Jean-Mathieu"	0	0	0	0	0	0	0	0	0
2018	9	2	"12"	6	"GP238F"	3404	"model"	"Primary"	"13:45:40"	"13:50:52"	46.1093583333333	-62.1026333333333	38.4	3.27	2.94	"Jean-Mathieu"	1	0.504	0	0	1	0	1	0	1
2018	9	2	"12"	7	"GP262F"	1909	"model"	"Primary"	"15:24:46"	"15:29:46"	46.071475	-61.8818833333333	47.5	2.22	1.86	"Jean-Mathieu"	8	4.928	0	0	12	4	35	0	35
2018	9	2	"12"	8	"GP264F"	1950	"model"	"Primary"	"16:04:32"	"16:09:31"	46.0816833333333	-61.8451583333333	47.5	2	1.64	"Jean-Mathieu"	5	2.924	0	0	9	4	27	3	30
2018	9	2	"12"	9	"GP271F"	2317	"average"	"Primary"	"17:46:50"	"17:51:49"	45.946525	-61.7457	40.2	1.95	1.58	"Jean-Mathieu"	9	5.995	0	0	13	4	20	0	20
2018	9	2	"12"	10	"GP270F"	1942	"model"	"Primary"	"18:49:28"	"18:54:26"	46.0470333333333	-61.7639333333333	49.4	1.92	1.55	"Jean-Mathieu"	5	3.003	1	0.789	10	5	30	3	33
2018	9	2	"12"	11	"GP266F"	2640	"model"	"Primary"	"19:41:30"	"19:46:31"	46.124925	-61.7963333333333	49.4	1.98	1.54	"Jean-Mathieu"	5	2.689	0	0	5	0	27	0	27
2018	9	3	"12"	1	"GP277F"	2165	"model"	"Primary"	"06:19:00"	"06:24:23"	46.1087416666667	-61.639575	49.4	1.97	1.58	"Jean-Mathieu"	2	1.177	0	0	5	3	26	0	26
2018	9	3	"12"	3	"GP276A1"	2038	"model"	"Alternate 1"	"08:51:57"	"08:57:16"	46.25195	-61.7405916666667	53	1.89	1.5	"Jean-Mathieu"	4	1.983	0	0	4	0	15	3	18
2018	9	3	"12"	4	"GP284F"	2275	"model"	"Primary"	"10:08:34"	"10:13:42"	46.2176916666667	-61.595425	54.9	1.85	1.46	"Jean-Mathieu"	1	0.603	0	0	1	0	21	16	37
2018	9	3	"12"	5	"GP294F"	2688	"model"	"Primary"	"11:26:15"	"11:31:40"	46.20325	-61.4392416666667	38.4	2.33	1.93	"Jean-Mathieu"	2	1.047	0	0	3	1	9	1	10
2018	9	3	"12"	6	"GP301F"	2784	"model"	"Primary"	"12:35:11"	"12:40:26"	46.30115	-61.3486666666667	47.5	2.41	1.97	"Jean-Mathieu"	2	1.232	1	0.675	5	3	140	4	144
2018	9	3	"12"	7	"GP280F"	2740	"average"	"Primary"	"14:42:46"	"14:48:35"	46.3826666666667	-61.619075	54.9	1.33	0.98	"Jean-Mathieu"	4	2.659	1	0.898	12	8	63	10	73
2018	9	3	"12"	8	"GP272F"	2835	"average"	"Primary"	"16:12:29"	"16:17:47"	46.4790583333333	-61.7426333333333	40.2	1.92	1.54	"Jean-Mathieu"	1	0.462	0	0	1	0	8	3	11
2018	9	3	"12"	9	"GP289F"	2968	"average"	"Primary"	"18:06:32"	"18:11:30"	46.4570083333333	-61.476125	64	1.61	1.3	"Jean-Mathieu"	2	0.964	2	0.964	3	1	28	20	48
2018	9	3	"12"	10	"GP298F"	3116	"model"	"Primary"	"19:00:10"	"19:05:20"	46.5132166666667	-61.4081916666667	58.5	1.68	1.34	"Jean-Mathieu"	0	0	0	0	0	0	2	10	12
2018	9	7	"12"	1	"GP292F"	3387	"model"	"Primary"	"06:42:50"	"06:48:03"	46.5348166666667	-61.4457583333333	60.4	1.7	1.38	"Jean-Mathieu"	5	2.545	3	1.78	8	3	33	30	63
2018	9	7	"12"	2	"GP286F"	3285	"model"	"Primary"	"08:08:31"	"08:14:05"	46.611375	-61.5466916666667	62.2	1.5	1.18	"Jean-Mathieu"	6	3.492	3	1.866	6	0	57	33	90
2018	9	7	"12"	3	"GP274F"	2868	"model"	"Primary"	"09:30:12"	"09:35:33"	46.6163	-61.7078916666667	64	1.11	0.86	"Jean-Mathieu"	2	1.172	0	0	4	2	63	50	113
2018	9	7	"12"	4	"GP265F"	2781	"model"	"Primary"	"10:30:39"	"10:35:45"	46.5954166666667	-61.8192916666667	54.9	1.36	1.02	"Jean-Mathieu"	0	0	0	0	0	0	14	2	16
2018	9	7	"12"	5	"GP268F"	2693	"model"	"Primary"	"11:42:20"	"11:47:41"	46.6793	-61.775975	65.8	1.14	0.86	"Jean-Mathieu"	5	3.01	0	0	6	1	84	64	148
2018	9	7	"12"	6	"GP259F"	3232	"model"	"Primary"	"12:35:50"	"12:41:03"	46.6811333333333	-61.8896583333333	56.7	1.55	1.22	"Jean-Mathieu"	4	1.749	0	0	4	0	14	3	17
2018	9	7	"12"	7	"GP248F"	3055	"model"	"Primary"	"13:41:48"	"13:46:55"	46.7334583333333	-61.9754083333333	76.8	1.14	0.86	"Jean-Mathieu"	7	3.355	0	0	10	3	125	85	210
2018	9	7	"12"	8	"GP263F"	2408	"model"	"Primary"	"14:51:38"	"14:56:40"	46.774875	-61.8685916666667	67.7	1.36	1.06	"Jean-Mathieu"	2	0.779	1	0.389	4	2	36	88	124
2018	9	7	"12"	9	"GP245F"	3096	"model"	"Primary"	"16:01:37"	"16:06:46"	46.789825	-61.9929416666667	67.7	1.17	0.9	"Jean-Mathieu"	7	3.677	0	0	7	0	43	118	161
2018	9	7	"12"	12	"GP233A2"	2811	"model"	"Alternate 2"	"18:55:31"	"19:00:31"	46.811625	-62.214875	67.7	1.38	1.04	"Jean-Mathieu"	45	25.653	1	0.541	55	10	205	49	254
2018	9	8	"12"	3	"GP206A2"	2485	"model"	"Alternate 2"	"08:51:17"	"08:56:15"	46.8779416666667	-62.43435	62.2	1.52	1.18	"Jean-Mathieu"	17	8.573	0	0	20	3	69	64	133
2018	9	10	"12"	2	"GP202A1"	2189	"model"	"Alternate 1"	"07:46:59"	"07:52:10"	46.8353666666667	-62.6036333333333	60.4	1.36	1.06	"Jean-Mathieu"	5	2.568	0	0	7	2	94	20	114
2018	9	10	"12"	4	"GP198A1"	1758	"model"	"Alternate 1"	"09:45:48"	"09:50:51"	46.8914833333333	-62.5004	62.2	1.48	1.18	"Jean-Mathieu"	3	1.329	0	0	8	4	26	7	33
2018	9	10	"12"	7	"GP215A2"	3110	"model"	"Alternate 2"	"12:54:00"	"12:59:04"	46.9941916666667	-62.3828416666667	65.8	1.57	1.25	"Jean-Mathieu"	24	12.174	5	2.544	24	0	170	180	350
2018	9	10	"12"	9	"GP229A1"	1941	"model"	"Alternate 1"	"15:47:01"	"15:52:09"	46.9608416666667	-62.1606416666667	53	2.31	1.94	"Jean-Mathieu"	0	0	0	0	0	0	29	14	43
2018	9	10	"12"	11	"GP225A1"	1925	"model"	"Alternate 1"	"18:22:14"	"18:27:15"	47.1120833333333	-62.2095666666667	45.7	3.51	3.1	"Jean-Mathieu"	0	0	0	0	0	0	0	0	0
2018	9	11	"12"	2	"GP210A2"	2531	"average"	"Alternate 2"	"08:47:46"	"08:52:40"	47.0078166666667	-62.3346333333333	56.7	1.43	1.14	"Jean-Mathieu"	1	0.482	0	0	1	0	124	56	180
2018	9	11	"12"	4	"GP221A1"	2848	"average"	"Alternate 1"	"11:20:55"	"11:25:54"	47.20605	-62.4029666666667	54.9	1.6	1.3	"Jean-Mathieu"	1	0.426	0	0	1	0	50	15	65
2018	9	11	"12"	5	"GP232F"	2618	"average"	"Primary"	"13:06:47"	"13:11:47"	47.14845	-62.1865083333333	36.6	6.77	6.44	"Jean-Mathieu"	0	0	0	0	0	0	0	0	0
2018	9	12	"12"	1	"GP255F"	2655	"average"	"Primary"	"07:11:08"	"07:16:09"	47.05825	-61.9058583333333	36.6	7.75	7.45	"Jean-Mathieu"	0	0	0	0	0	0	0	0	0
2018	9	12	"12"	2	"GP244F"	2583	"model"	"Primary"	"12:41:16"	"12:46:21"	47.0120916666667	-62.0092916666667	47.5	4.05	3.7	"Jean-Mathieu"	2	0.961	0	0	2	0	61	16	77
2018	9	12	"12"	3	"GP246F"	2655	"average"	"Primary"	"13:33:08"	"13:38:08"	46.9578833333333	-62.0209	53	2.98	2.64	"Jean-Mathieu"	1	0.784	0	0	2	1	19	9	28
2018	9	12	"12"	4	"GP252F"	2745	"model"	"Primary"	"15:12:20"	"15:17:32"	46.889475	-61.8550666666667	58.5	2.69	2.37	"Jean-Mathieu"	10	4.757	1	0.664	10	0	115	106	221
2018	9	12	"12"	5	"GP275F"	2874	"model"	"Primary"	"16:30:38"	"16:35:53"	46.87515	-61.7162666666667	54.9	2.77	2.48	"Jean-Mathieu"	12	5.885	1	0.531	16	4	142	114	256
2018	9	12	"12"	6	"GP279F"	2950	"average"	"Primary"	"17:39:46"	"17:44:46"	46.929475	-61.6231	47.5	3.43	3.06	"Jean-Mathieu"	8	3.784	0	0	8	0	155	33	188
2018	9	12	"12"	7	"GP285F"	3052	"average"	"Primary"	"18:51:51"	"18:57:20"	47.01825	-61.5566583333333	32.9	5.56	5.23	"Jean-Mathieu"	0	0	0	0	0	0	0	0	0
2018	9	13	"12"	1	"GP308F"	2384	"model"	"Primary"	"06:31:12"	"06:36:11"	47.325575	-61.1555833333333	47.5	3.51	3.17	"Jean-Mathieu"	16	8.202	2	0.964	18	2	175	76	251
2018	9	13	"12"	2	"GP314F"	2506	"average"	"Primary"	"07:19:47"	"07:24:45"	47.3277583333333	-61.0981166666667	51.2	1.88	1.58	"Jean-Mathieu"	8	4.005	0	0	9	1	110	70	180
2018	9	13	"12"	3	"GP310F"	2204	"model"	"Primary"	"08:15:35"	"08:20:32"	47.3778583333333	-61.1391	43.9	4	3.71	"Jean-Mathieu"	0	0	0	0	0	0	38	18	56
2018	9	13	"12"	4	"GP321F"	2159	"model"	"Primary"	"09:12:37"	"09:17:37"	47.360525	-61.013925	49.4	1.5	1.18	"Jean-Mathieu"	11	5.333	4	1.917	11	0	59	57	116
2018	9	13	"12"	5	"GP328F"	2327	"model"	"Primary"	"10:27:19"	"10:32:22"	47.4484333333333	-60.9338083333333	49.4	1.62	1.34	"Jean-Mathieu"	8	4.33	3	1.565	9	1	73	18	91
2018	9	13	"12"	6	"GP338F"	2499	"model"	"Primary"	"11:44:40"	"11:49:59"	47.46125	-60.7666916666667	56.7	1.49	1.16	"Jean-Mathieu"	7	4.133	4	2.531	7	0	31	42	73
2018	9	13	"19"	7	"GP337F"	2287	"model"	"Primary"	"12:45:42"	"12:50:49"	47.370875	-60.8044416666667	60.4	1.93	1.62	"Jean-Mathieu"	11	5.839	7	4.18	12	1	44	93	137
2018	9	13	"12"	8	"GP345F"	2404	"model"	"Primary"	"13:52:15"	"13:57:19"	47.3670416666667	-60.6501333333333	64	1.97	1.66	"Jean-Mathieu"	1	0.675	1	0.675	1	0	18	10	28
2018	9	13	"19"	9	"GP347F"	2950	"model"	"Primary"	"14:50:53"	"14:55:58"	47.3085416666667	-60.5894916666667	67.7	1.99	1.66	"Jean-Mathieu"	2	0.82	0	0	2	0	14	0	14
2018	9	13	"12"	10	"GP355F"	2955	"model"	"Primary"	"16:49:06"	"16:54:13"	47.20925	-60.3699583333333	186.5	6.75	6.58	"Jean-Mathieu"	0	0	0	0	0	0	1	0	1
2018	9	13	"19"	11	"GP349F"	2104	"model"	"Primary"	"18:52:06"	"18:57:28"	47.077575	-60.4970416666667	131.7	3	2.82	"Jean-Mathieu"	8	4.848	5	2.785	8	0	51	30	81
2018	9	14	"19"	1	"GP348F"	4566	"model"	"Primary"	"06:37:10"	"06:42:25"	47.1984	-60.5467333333333	164.6	5.41	5.27	"Jean-Mathieu"	0	0	0	0	0	0	0	0	0
2018	9	14	"19"	2	"GP343F"	3689	"model"	"Primary"	"07:53:30"	"07:58:43"	47.22285	-60.6801166666667	95.1	1.94	1.7	"Jean-Mathieu"	1	0.514	0	0	1	0	5	4	9
2018	9	14	"19"	3	"GP333F"	1758	"model"	"Primary"	"09:16:18"	"09:21:18"	47.271925	-60.8750166666667	84.1	1.95	1.7	"Jean-Mathieu"	9	5.163	8	4.581	10	1	52	81	133
2018	9	14	"19"	4	"GP329F"	3651	"model"	"Primary"	"10:24:03"	"10:29:18"	47.1714833333333	-60.91615	82.3	1.98	1.7	"Jean-Mathieu"	2	1.12	1	0.556	2	0	8	73	81
2018	9	14	"19"	5	"GP339F"	2825	"average"	"Primary"	"11:43:51"	"11:48:53"	47.150525	-60.7579583333333	157.3	3.27	3.09	"Jean-Mathieu"	15	8.055	4	2.099	16	1	27	1	28
2018	9	14	"19"	6	"GP340F"	2860	"average"	"Primary"	"12:52:48"	"12:57:46"	47.0528083333333	-60.7498416666667	146.3	3.65	3.44	"Jean-Mathieu"	16	9.612	7	4.151	49	33	95	1	96
2018	9	14	"19"	7	"GP336F"	2449	"model"	"Primary"	"14:18:25"	"14:23:53"	46.92755	-60.8091416666667	133.5	3.32	3.1	"Jean-Mathieu"	19	13.087	14	9.423	20	1	57	87	144
2018	9	14	"19"	8	"GP332F"	2094	"model"	"Primary"	"15:24:31"	"15:29:48"	47.0060916666667	-60.8917166666667	113.4	2.23	2.01	"Jean-Mathieu"	1	0.964	0	0	7	6	16	1	17
2018	9	14	"12"	9	"GP327F"	2497	"model"	"Primary"	"16:11:15"	"16:16:42"	47.0076416666667	-60.9531916666667	104.2	2.19	1.93	"Jean-Mathieu"	8	4.183	1	0.617	13	5	29	1	30
2018	9	14	"19"	10	"GP317F"	2657	"model"	"Primary"	"17:29:33"	"17:34:36"	47.108075	-61.0504916666667	76.8	1.89	1.58	"Jean-Mathieu"	9	4.746	6	3.176	9	0	56	162	218
2018	9	14	"12"	11	"GP311F"	3139	"model"	"Primary"	"18:19:38"	"18:24:37"	47.16655	-61.1121	58.5	1.98	1.66	"Jean-Mathieu"	4	1.56	2	0.771	4	0	44	161	205
2018	9	14	"12"	12	"GP307F"	3628	"model"	"Primary"	"19:33:59"	"19:38:59"	47.0456416666667	-61.1559083333333	58.5	1.84	1.5	"Jean-Mathieu"	4	1.738	4	1.738	4	0	62	155	217
2018	9	15	"19"	1	"GP322F"	2939	"average"	"Primary"	"06:36:45"	"06:41:44"	46.9364833333333	-61.0068	98.8	1.94	1.68	"Jean-Mathieu"	19	12.022	5	3.624	24	5	46	75	121
2018	9	15	"19"	2	"GP330F"	2863	"average"	"Primary"	"08:11:36"	"08:16:35"	46.8307583333333	-60.903625	89.6	1.93	1.62	"Jean-Mathieu"	0	0	0	0	1	0	13	33	46
2018	9	15	"12"	3	"GP318F"	2921	"average"	"Primary"	"09:39:30"	"09:45:14"	46.8498916666667	-61.04085	102.4	2.51	2.29	"Jean-Mathieu"	31	19.576	4	1.979	41	9	76	62	138
2018	9	15	"12"	4	"GP309F"	3044	"model"	"Primary"	"11:04:43"	"11:09:35"	46.910725	-61.1490666666667	62.2	2.15	1.86	"Jean-Mathieu"	2	1.333	0	0	3	1	53	46	99
2018	9	15	"19"	5	"GP304F"	2715	"model"	"Primary"	"12:38:21"	"12:42:58"	46.7994833333333	-61.2531	65.8	2.07	1.77	"Jean-Mathieu"	3	1.933	1	0.732	3	0	74	168	242
2018	9	15	"12"	6	"GP302F"	3519	"model"	"Primary"	"13:50:23"	"13:55:35"	46.8653166666667	-61.344925	62.2	2.12	1.82	"Jean-Mathieu"	11	5.278	7	3.565	11	0	140	51	191
2018	9	15	"12"	7	"GP297F"	2081	"model"	"Primary"	"15:26:55"	"15:31:54"	47.008525	-61.380175	45.7	3.08	2.72	"Jean-Mathieu"	8	4.094	4	1.902	9	1	142	38	180
2018	9	15	"12"	8	"GP296F"	2566	"model"	"Primary"	"16:13:26"	"16:18:03"	46.962225	-61.398775	47.5	2.59	2.27	"Jean-Mathieu"	9	5.719	1	0.398	10	1	160	68	228
2018	9	15	"12"	9	"GP291F"	3527	"model"	"Primary"	"17:10:33"	"17:15:35"	46.9020666666667	-61.4563	58.5	2.22	1.9	"Jean-Mathieu"	3	1.366	0	0	4	0	36	32	68
2018	9	15	"12"	10	"GP288F"	2929	"model"	"Primary"	"18:27:43"	"18:32:52"	46.8011416666667	-61.5033083333333	64	1.99	1.66	"Jean-Mathieu"	4	2.086	3	1.501	5	1	100	132	232
2018	9	16	"12"	1	"GP283F"	3610	"model"	"Primary"	"06:37:07"	"06:42:17"	46.7397166666667	-61.605125	73.2	1.6	1.3	"Jean-Mathieu"	14	6.734	6	2.957	16	2	102	139	241
2018	9	16	"19"	2	"GP299F"	3236	"model"	"Primary"	"08:11:28"	"08:16:42"	46.735975	-61.3545416666667	67.7	1.82	1.5	"Jean-Mathieu"	7	4.19	4	2.527	8	1	46	172	218
2018	9	16	"19"	3	"GP306F"	2997	"model"	"Primary"	"09:10:50"	"09:15:59"	46.6922333333333	-61.2335666666667	113.4	2.32	2.1	"Jean-Mathieu"	38	24.347	32	21.198	55	17	125	13	138
2018	9	16	"19"	4	"GP319F"	3034	"model"	"Primary"	"10:03:51"	"10:08:52"	46.6831666666667	-61.1237583333333	80.5	1.95	1.62	"Jean-Mathieu"	1	0.511	1	0.511	1	0	10	30	40
2018	9	16	"19"	5	"GP305F"	3700	"model"	"Primary"	"11:19:51"	"11:24:52"	46.6336083333333	-61.2418083333333	78.6	1.85	1.54	"Jean-Mathieu"	3	1.784	3	1.784	4	1	20	150	170
